Date;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet;Nombre de circulations prévues;Nombre de trains annulés;Commentaire annulations;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ;Retard moyen de tous les trains au départ;Commentaire retards au départ;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée;Retard moyen de tous les trains à l'arrivée;Commentaire retards à l'arrivée;Nombre trains en retard > 15min;Retard moyen trains en retard > 15 (si liaison concurrencée par vol);Nombre trains en retard > 30min;Nombre trains en retard > 60min;Prct retard pour causes externes;Prct retard pour cause infrastructure;Prct retard pour cause gestion trafic;Prct retard pour cause matériel roulant;Prct retard pour cause gestion en gare et réutilisation de matériel;Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)
2019-09;National;NANCY;PARIS EST;96.0;290.0;1.0;;186.0;4.501612903;2.828143022;;18.0;38.59351852;2.923356401;;14.0;46.04285714;7.0;2.0;38.88888889;11.11111111;16.66666667;33.33333333;0.0;0.0
2019-09;National;PARIS EST;STRASBOURG;116.0;515.0;5.0;;374.0;4.320543672;3.107385621;Non communiqué;35.0;31.54857143;2.717875817;;28.0;36.36666667;13.0;4.0;28.57142857;20.0;17.14285714;22.85714286;5.714285714;5.714285714
2019-09;National;DOUAI;PARIS NORD;77.0;206.0;4.0;;166.0;37,6;30.79488449;;33.0;22.59191919;4.783250825;;15.0;;5.0;2.0;13.79310345;13.79310345;44.82758621;6.896551724;20.68965517;0.0
2019-09;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;216.0;243.0;1.0;;212.0;7.922641509;6.918732782;;31.0;51.57419355;9.359710744;;31.0;51.57419355;14.0;9.0;32.25806452;9.677419355;12.90322581;22.58064516;12.90322581;9.677419355
2019-09;National;AVIGNON TGV;PARIS LYON;165.0;444.0;5.0;;383.0;9.05;5.25508732;;79.0;24.32299578;6.275626424;;52.0;30.65608974;16.0;4.0;16.66666667;37.17948718;17.94871795;16.66666667;6.41025641;5.128205128
2019-09;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;180.0;161.0;2.0;;47.0;30.71453901;8.676100629;;24.0;26.05347222;4.512893082;;17.0;31.78431373;4.0;2.0;4.166666667;62.5;8.333333333;16.66666667; 4.17 ;4.166666667
2019-09;National;PARIS LYON;DIJON VILLE;96.0;419.0;2.0;;122.0;4.790846995;1.093205436;;42.0;31.72460317;3.163709033;;25.0;44.62066667;7.0;2.0;19.51219512;9.756097561;14.63414634;51.2195122;4.87804878;0.0
2019-09;National;GRENOBLE;PARIS LYON;183,0;202.0;0.0;;32.0;145.3859375;23.03143564;N/A;9.0;21.0 min;2.604950495;;8.0;22.1;1.0;0.0;14.28571429;28.57142857;14.28571429;28.57142857;0.0;14.28571429
2019 09;National;MARSEILLE ST CHARLES;PARIS LYON;205.0;439.0;5.0;;209.0;8.602472089;3.905913978;;52.0;27.68733333;6.276843318;;52.0;32.4751634;13.0;5.0;22.0;42.0;18.0;12.0;2.0;4.0
2019-09;National;NIMES;PARIS LYON;176.0;270.0;0.0;;193.0;7.866407599;5.569012346;N/A;35.0;34.87380952;5.671111111;;25.0;43.838;15.0;4.0;11.42857143;42.85714286;17.14285714;17.14285714;8.571428571;2.857142857
2019-09;National;PARIS LYON;TOULON;247.0;262.0;7.0;;71.0;10.65258216;2.540980392;;38.0;33.70833333;7.936993464;;38.0;33.70833333;13.0;5.0;10.52631579;39.47368421;18.42105263;15.78947368;10.52631579;5.263157895
2019-09;National;TOULON;PARIS LYON;249.0;259.0;4.0;;213.0;5.431220657;4.489411765;;47.0;33.3429078;8,58;;47.0;33.3429078;19.0;5.0;8.510638298;48.93617021;14.89361702;21.27659574;6.382978723;0.0
2019-09;National;VALENCE ALIXAN TGV;PARIS LYON;134.0;273.0;1.0;;241.0;8.052973721;7.106066176;;43.0;31.52093023;6.070098039;;27.0;42.6537037;13.0;4.0;23.25581395;34.88372093;18.60465116;13.95348837;6.976744186;2.325581395
2019 09;National;LYON PART DIEU;MARSEILLE ST CHARLES;109.0;372.0;7.0;;273.0;6.847680098;5.054794521;NC;72.0;29.07847222;7.350319635;;54.0;34.74135802;23.0;6.0;15.49295775;25.35211268;29.57746479;12.67605634;7.042253521;9.85915493
2019-09;National;MARSEILLE ST CHARLES;LYON PART DIEU;106.0;343.0;4;;207.0;5.127455717;3.011307768;;57.0;24.21374269;7.464405113;;38.0;36.37162162;11.0;6.0;12.28070175;21.05263158;45.61403509;7.01754386;5.263157895;8.771929825
2019-09;International;PARIS LYON;GENEVE;191.0;200.0;2.0;;68.0;4.278431373;1.164225589;;28.0;35.08035714;6.448905724;;27.0;35.91358025;15.0;3.0;35.71428571;7.142857143;28.57142857;25.0;3.571428571;0.0
2019-09;International;PARIS LYON;LAUSANNE;177.0;135.0;1.0;;31.0;3.120967742;0.323756219;;11.0;34.00909091;5.297761194;;11.0;44.4;4.0;1.0;18.18181818;18.18181818;36.36363636;27.27272727;0.0;0.0
2019-09;National;PARIS MONTPARNASSE;ANGOULEME;132.0;285.0;2.0;;191.0;6.670942408;4.326383981;;30.0;24.80111111;3.585689046;;14.0;39.14404762;6.0;2.0;27.5862069;20.68965517;24.13793103;20.68965517;0.0;6.896551724
2019-09;National;BREST;PARIS MONTPARNASSE;231.0;267.0;0.0;;147.0;31.41950113;17.29737828;;10.0;30.23166667;2.651310861;;10.0;30.23166667;4.0;0.0;22.22222222;33.33333333;22.22222222;11.11111111;0.0;
2019-09;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;174.0;215.0;0.0;;159.0;2.6 min;1.784573643;;16.0;23.3125;2.437209302;;10.0;29.0;3.0;0.0;31.25;43.75;25.0;0.0;;0.0
2019-09;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;169.0 min;208.0;0.0;;69.0;1.382125604;0.449599359;;11.0;47.77272727;3.66474359;;9.0;55.58148148;5.0;3.0;22.22222222;33.33333333;22.22222222;22.22222222;0.0;0.0
2019-09;National;LE MANS;PARIS MONTPARNASSE;62.0;427.0;3.0;;368.0;4.833469203;4.174174528;;55.0;19.58454545;2.230856918;;20.0;40.20083333;9.0;5.0;18.0; 24.0 ;28.0;24.0;6.0;0.0
2019-09;National;PARIS MONTPARNASSE;NANTES;132.0;539.0;;;387.0;2.577433247;1.738660436;;50.0;24.994;3.974299065;;28.0;34.93869048;15.0;1.0;34.69387755;14.28571429;30.6122449;14.28571429;6.12244898;0.0
2019-09;National;QUIMPER;PARIS MONTPARNASSE;226.0;224.0;3.0;;140.0;36.04714286;22.83529412;;10.0;37.23333333;3.143665158;;10.0;37.23333333;5.0;1.0;44.44444444;0.0;11.11111111;22.22222222;11.11111111;11.11111111
2019-09;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;267.0;187.0;0.0;;83.0;13.65140562;5.75855615;;23.0;35.39637681;5.399108734;N/A;23.0;35.39637681;7.0;4.0;52.17391304;21.73913043;17.39130435;8.695652174;0.0;0.0
2019-09;National;TOURS;PARIS MONTPARNASSE;82.0;177.0;0.0;;83.0;1.008634538;0.35047081;;23.0;18.01884058;2.483615819;;9.0;33.85925926;4.0;2.0;16.66666667;27.77777778;38.88888889;16.66666667;0.0;0.0
2019-09;National;RENNES;LYON PART DIEU;256.0;95.0;1.0;;63.0;13.78703704;9.156914894;;7.0;44.89285714;3.055851064;;7.0;44.89285714;6.0;2.0;28.57142857;28.57142857;14.28571429;28.57142857;0.0;0.0
2019-09;National;PARIS NORD;DOUAI;67.0;198.0;5.0;N/A;67.0;23.13681592;7.662694301;;20.0;29.53916667;1.910189983;;10.0;50.24166667;8.0;4.0;35.0;5.0;10.0;25.0;20.0;
2019-09;National;LILLE;PARIS NORD;63.0;569.0;4.0;-;312.0;5.118215812;2.684542773;;76.0;25.79276316;;;30.0;52.31944444;16.0;8.0;23.88059701;28.35820896;11.94029851;13.43283582;19.40298507;2.985074627
2019-09;National;TOURCOING;BORDEAUX ST JEAN;289.0;19.0;0.0;N/A;6.0;1.75;0.552631579;;3.0;81.29444444;13.75526316;;3.0;81.29444444;2.0;1.0;0.0;33.33333333;33.33333333;33.33333333;0.0;0.0
2019-09;National;LYON PART DIEU;MARNE LA VALLEE;110.0;237.0;5.0;;193.0;7.510880829;6.223994253;;41.0;22.61747967;;;31.0;33.13111111;6.0;4.0;9.756097561;31.70731707;26.82926829;14.63414634;12.19512195;4.87804878
2019-09;National;MARNE LA VALLEE;LYON PART DIEU;110.0;287.0;4.0;;274.0;7.060766423;6,83;;28.0;40.13452381;;;19.0;52.96403509;10.0;7.0;18.51851852;18.51851852;14.81481481;22.22222222;18.51851852;7.407407407
2019-09;National;PARIS LYON;Aix En Provence Tgv;189.0;393.0;3.0;;119.0;6.074929972;1.97;;26.0;32.41666667;3.500555556;;26.0;32.41666667;7.0;4.0;19.23076923;23.07692308;26.92307692;23.07692308;7.692307692;0.0
2019-09;National;Aix En Provence Tgv;PARIS LYON;190.0;417.0;5.0;;404.0;7.447566007;7.30052589;;51.0;31.49693878;6.975;;51.0;36.30433333;19.0;5.0;16.32653061;40.81632653;14.28571429;22.44897959;2.040816327;4.081632653
2019-09;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;80.0;198.0;1.0;;57.0;4.104385965;0.804737733;;16.0;15.41145833;0.808037225;;7.0;23.92857143;2.0;0.0;18.75;18.75;12.5;37.5;6.25;6.25
2019-09;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;82.0;207.0;2.0;;174.0;4.554214559;3.815365854;;45.0;13.19074074;3.523252033;;13.0;26.59358974;3.0;0.0;10.0;25.0;32.5;15.0;10.0;7.5
2019-09;National;PARIS LYON;LYON PART DIEU;119.0;613.0;7.0;;174.0;9.643773946;2.344774477;;36.0;21.58657407;0.519334433;;24.0;25.86666667;5.0;0.0;30.55555556;13.88888889;8.333333333;41.66666667;5.555555556;0.0
2019-09;National;PARIS LYON;MONTPELLIER;208.0;246.0;1.0;;;5.777546296;1.336530612;;23.0;30.56811594;2.934353741;;23.0;30.56811594;9.0;2.0;30.43478261;30.43478261;13.04347826;17.39130435;8.695652174;0.0
2019-09;National;PARIS LYON;MULHOUSE VILLE;168.0;294.0;1.0;;95;3.985789474;1.0278157;;32.0;42.10520833;5.23589306;;22.0;55.44469697;10.0;2.0;25.0;;18.75;43.75;12.5;0.0
2019-09;National;PARIS LYON;NICE VILLE;355.0;196.0;4.0;;48.0;7.638541667;1.461371528;;24.0;45.18402778;;;24.0;45.18402778;14.0;5.0;20.83333333;45.83333333;16.66666667;12.5;4.166666667;0.0
2019-09;National;PERPIGNAN;PARIS LYON;304.0;160.0;0.0;-;114.0;4.419005848;;NC;13.0;47.23846154;4.732291667;;13.0;47.23846154;10.0;4.0;15.38461538;53.84615385;7.692307692;23.07692308;0.0;0.0
2019-09;National;PARIS LYON;VALENCE ALIXAN TGV;131.0;284.0;1.0;;84.0;5.127777778;1.155889282;;19.0;21.89736842;1.940341578;;9.0;;4.0;0.0;26.31578947;10.52631579;21.05263158;26.31578947;10.52631579;5.263157895
2019-09;National;LYON PART DIEU;MONTPELLIER;115.0;207.0;3.0;;142.0;7,13;4.88374183;;35.0;31.8 min;5.303431373;;27.0;36.83630952;10.0;4.0;17.14285714;22.85714286;11.42857143;14.28571429;22.85714286;11.42857143
2019-09;National;MONTPELLIER;LYON PART DIEU;115.0;199.0;3.0;;167.0;3.443413174;2.912670068;Non communiqué;23.0;24.7826087;5.009693878;NC;18.0;28.3 min;3.0;2.0;0.0;47.82608696;21.73913043;17.39130435;8.695652174;4.347826087
2019-09;International;ZURICH;paris lyon;239.0;143.0;0.0;NC;;1.23997669;1.23997669;;10.0;32,4;4.363286713;;8.0;36.96041667;6.0;1.0;10.0;30.0;20.0;30.0;10.0;0.0
2019-09;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;95.0;424.0;3.0;;302.0;6.438576159;4.477909739;;40.0;28.46666667;3.164568488;;26.0;38.37179487;13.0;4.0;30.0;15.0;27.5;20.0;7.5;0.0
2019-09;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;147.0;841.0;2.0;;390.0;5.771538462;2.45597934;;100.0;34.3185;4.509574891;;76.0;41.36008772;31.0;14.0;28.125;28.125;19.79166667;21.875;0.0;2.083333333
2019-09;National;PARIS MONTPARNASSE;BREST;226.0;245.0;0.0;;179.0;1.832216015;1.174013605;;7.0;27.21428571;1.404081633;;7.0;27.21428571;2.0;0.0;28.57142857;14.28571429;42.85714286;14.28571429;0.0;0.0
2019-09;National;NANTES;PARIS MONTPARNASSE;135.0;537.0;3.0;Non communiqué;260.0;6.075448718;2.693383271;;38.0;32.91666667;2.357833958;;25.0;43.882;13.0;6.0;22.22222222;30.55555556;22.22222222;25.0;0.0;0.0
2019-09;National;PARIS MONTPARNASSE;POITIERS;98.0;505.0;1.0;;347.0;5.33117195;3.500760582;;49.0;19.7244898;2.525529101;;23.0;30.86086957;8.0;1.0;25.53191489;27.65957447;29.78723404;8.510638298;2.127659574;6.382978723
2019-09;National;PARIS MONTPARNASSE;QUIMPER;226.0;245.0;3.0;;175.0;7.816952381;5.494628099;;16.0;34.125;2.97107438;;16.0;34.125;7.0;2.0;37.5;31.25;18.75%;0.0;0.0;12.5
2019-09;National;PARIS MONTPARNASSE;ST MALO;161.0;93.0;3.0;;66.0;14.04217172;10.11444444;;7.0;24.79;2.487407407;;6.0;27.02777778;2.0;0.0;0.0;50.0;33.33333333;0.0;16.66666667;0.0
2019-09;National;PARIS EST;NANCY;95.0;284.0;0.0;;206.0;4.920307443;3.500410798;;;26.58492063;2.208157277;;13.0;35.63333333;6.0;2.0;23.80952381;33.33333333;19.04761905;23.80952381;0.0;0.0
2019-09;National;PARIS EST;REIMS;46.0;207.0;1.0;;174.0;2.485153257;2.06092233;;23.0;22.89057971;3.153964401;;10.0;42.34333333;6.0;3.0;28.57142857;33.33333333;23.80952381;14.28571429;0.0;0.0
2019-09;National;STRASBOURG;PARIS EST;116.0;513.0;5.0;-;;5.197040498;4.336942257;;72.0;32.60300926;5.630807087;;51.0;40.98104575;25.0;10.0;22.22222222;13.88888889;36.11111111;13.88888889;5.555555556;8.333333333
2019-09;National;LYON PART DIEU;LILLE;186.0;207.0;4.0;;176.0;8.221212121;7.107799672;;52.0;26.89871795;10.56600985;;40.0;37.05641026;12.0;6.0;11.53846154;23.07692308;36.53846154;11.53846154;9.615384615;7.692307692
2019-09;National;LILLE;MARSEILLE ST CHARLES;298.0;185.0;0.0;;82.0;7.527235772;3.10990991;;22.0;59.51136364;10.08378378;;22.0;59.51136364;11.0;8.0;31.81818182;4.545454545;18.18181818;27.27272727;13.63636364;4.545454545
09-2019;National;PARIS LYON;ANNECY;223.0;143.0;1.0;;43.0;9.965503876;2.676173709;;11.0;38.95454545;5.334507042;;11.0;38.95454545;5.0;1.0;18.18181818;27.27272727;0.0;54.54545455;0.0;0.0
2019-09;National;ANNECY;PARIS LYON;229.0;141.0;1.0;;13.0;3.220512821;0.289404762;NC;29.0;26.9408046;8.10952381;-;29.0;26.9408046;10.0;1.0;24.13793103;24.13793103;37.93103448;3.448275862;3.448275862;
2019-09;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;132.0;181.0;0.0;;126.0;2.074603175;1.245211786;;17.0;21.98137255;3.224217311;;12.0;25.95138889;4.0;0.0;11.76470588;29.41176471;35.29411765;5.882352941;5.882352941;11.76470588
2019-09;National;LYON PART DIEU;PARIS LYON;121.0;601.0;5.0;;482.0;3.691770401;2.953579418;;68.0;23.74019608;4.699356823;;44.0;30.35681818;16.0;2.0;22.3880597;17.91044776;26.86567164;11.94029851;16.41791045;4.47761194
2019-09;National;PARIS LYON;NIMES;177.0;267;1.0;;82.0;5.47195122;1.329511278;;28.0;22.36011905;3.420238095;;14.0;32.16547619;8.0;0.0;28.57142857;7.142857143;32.14285714;21.42857143;10.71428571;0.0
2019-09;International;FRANCFORT;PARIS EST;224.0;172.0;5.0;;142.0;2.57629108;2.161477046;;21.0;35.91984127;5.424251497;;21.0;;8.0;3.0;23.80952381;28.57142857;9.523809524;19.04761905;14.28571429;4.761904762
2019-09;International;PARIS EST;STUTTGART;183.0;145.0;2.0;;111.0;;6.026689977;;25.0;22.65763889;8.856177156;;25.0;26.72430556;7.0;0.0;16.66666667;16.66666667;25.0;33.33333333;4.166666667;4.166666667
2019-09;International;MARSEILLE ST CHARLES;MADRID;199.0;30.0;0.0;;21.0;0.904761905;0.596666667;;6.0;38.71944444;8.983333333;;5.0;;3.0;1.0;;50.0;33.33333333;0.0;;0.0
2019-09;National;PARIS MONTPARNASSE;LE MANS;60.0;452.0;4.0;;332.0;10.32078313;7.514657738;;68.0;15.68186275;2.599702381;;15.0;40.03111111;10.0;2.0;17.64705882;19.11764706;42.64705882;11.76470588;8.823529412;0.0
2019-09;National;POITIERS;PARIS MONTPARNASSE;100.0;419.0;2.0;;231.0;23.84386724;13.03749001;;59.0;23.01892655;3.488129496;;25.0;41.844;11.0;6.0;18.0;26.0;28.0;20.0;0.0;8.0
2019-09;National;PARIS MONTPARNASSE;RENNES;103.0;628.0;8.0;;443.0;8.839390519;6.14905914;;39.0;22.11666667;1.677419355;;18.0;34.66296296;;2.0;18.42105263;31.57894737;36.84210526;7.894736842;5.263157895;0.0
2019-09;National;RENNES;PARIS MONTPARNASSE;104.0;595.0;9.0;;368.0;9.49673913;5.848037543;;49.0;;2.700028441;;27.0;40.43765432;11.0;5.0;14.58333333;39.58333333;10.41666667;25.0;6.25;4.166666667
2019-09;National;REIMS;PARIS EST;46.0;200.0;0.0;;132.0;4.526515152;2.922;;28.0;20.64583333;3.521833333;;12.0;36.93333333;5.0;2.0;12.0;24.0;36.0;12.0;16.0;0.0
2019-09;National;STRASBOURG;NANTES;293.0;41.0;0.0;;;;1.273170732;;3.0;;5.202845528;;3.0;30.15;2.0;0.0;66.66666667;0.0;33.33333333;0.0;0.0;0.0
2019-09;National;NANTES; STRASBOURG ;304.0;41.0;0.0;;29.0;0.985632184;0.611382114;;5.0;20.62666667;4.627235772;;5.0;20.62666667;0.0;0.0;20.0;0.0;60.0%;20.0;0.0;0.0
2019-09;National;ARRAS;PARIS NORD;50.0;318.0;11.0;Non communiqué;232.0;10.89238506;8.180238871;;53.0;24.21823899;5.034201954;;22.0;45.13106061;8.0;4.0;14.89361702;21.27659574;29.78723404;10.63829787;21.27659574;2.127659574
2019-09;National;PARIS NORD;DUNKERQUE;114.0;237.0;5.0;;;31.84546667;16.91875;;21.0;48.0952381;4.581896552;;18.0;53.94444444;10.0;;66.66666667;9.523809524;0.0;19.04761905;4.761904762;0.0
2019-09;National;PARIS NORD;LILLE;62.0;604.0;12.0;;456.0;14.85716374;11.35591216;;68.0;28.51348039;3.208952703;;32.0;50.64270833;17.0;8.0;34.92063492;11.11111111;14.28571429;17.46031746;20.63492063;1.587301587
2019-09;National;MARSEILLE ST CHARLES;LILLE;286.0;175.0;2.0;;81.0;5.383950617;2.290655106;;42.0;32.33166667;11.43169557;;42.0;36.63739837;14.0;6.0;15.0;25.0;37.5;12.5;10.0;0.0
2019-09;National;BORDEAUX ST JEAN;TOURCOING;301.0;20.0;0.0;;10.0;4.72;2.220833333;;20.0;0.0;3.1;;0.0;0.0;0.0;0.0;0.0;0.0; 0.0 ;0.0;0.0;0.0
2019-09;National;MARSEILLE ST CHARLES;TOURCOING;301.0;19.0;0.0;;4.0;20.69583333;3.957894737;;4.0;35.75;9.526315789;;4.0;35.75;2.0;0.0;50.0;25.0;0.0;25.0;0.0;0.0
2019-09;National;BELLEGARDE (AIN);PARIS LYON;;220.0;1.0;;212.0;;4.30456621;;30.0;26.16833333;4.763394216;;19.0;34.55614035;11.0;0.0;33.33333333;23.33333333;23.33333333;6.666666667;6.666666667;6.666666667
2019-09;National;DIJON VILLE;PARIS LYON;99.0;408.0;0.0;;345.0;4.886811594;4.109068627;-;46.0;28.60036232;4.466584967;;31.0;36.42150538;14.0;4.0;15.55555556;37.77777778;31.11111111;6.666666667;4.444444444;4.444444444
2019-09;National;PARIS LYON;MACON LOCHE;97.0;201.0;1.0;;58.0;9.15;2.254833333;;15.0;30.00555556;2.468583333;;;38.29166667;6.0;1.0;20.0;20.0;6.666666667;53.33333333;0.0;0.0
2019-09;National;MACON LOCHE;PARIS LYON;100.0;189.0;3.0;;178.0;8.38511236;8.016577061;;36.0;29.0162037;;;24.0;37.56666667;10.0;2.0;25.0;13.88888889;36.11111111;16.66666667;2.777777778;5.555555556
2019-09;National;PARIS LYON;MARSEILLE ST CHARLES;201.0;495.0;8.0;;134.0;4.934328358;0.979;;;30.94259259;3.412422998;;27.0;30.94259259;8.0;3.0;;22.22222222;14.81481481;33.33333333;7.407407407;0.0
2019-09;National;MULHOUSE VILLE;PARIS LYON;170.0;302.0;2.0;;228.0; 3.37 ;2.492;;33.0;23.09393939;4.039;;22.0;28.86969697;10.0;1.0;18.75;21.875;;15.625;6.25;3.125
2019-09;National;PARIS LYON;PERPIGNAN;308.0;172.0;0.0;;54.0;5.191666667;1.262306202;;26.0;39.13269231;6.531686047;Non communiqué;26.0;39.13269231;11.0;5.0;26.92307692;34.61538462;19.23076923;11.53846154;3.846153846;3.846153846
2019-09;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;169.0;104.0;3.0;;61.0;54.99562842;33.12062706;;10.0;22.21333333;4.774917492;;6.0;30.02222222;3.0;0.0;;33.33333333;33.33333333;0.0;22.22222222;11.11111111
2019-09;International;PARIS EST;FRANCFORT;215.0;170.0;5.0;;106.0;4.679874214;2.909393939;;24.0;41.87083333;9.876464646;;22.0;45.08333333;12.0;7.0;18.18181818;9.090909091;22.72727273;36.36363636;;9.090909091
2019-09;International;STUTTGART;PARIS EST;183.0;147.0;2.0;;144.0;4.963541667;4.928045977;;26.0;34.14038462;8.282413793;;25.0;35.22733333;13.0;3.0;15.38461538;11.53846154;42.30769231;19.23076923;3.846153846;7.692307692
2019-09;International;GENEVE;PARIS LYON;188.0;222.0;1.0;;220.0;2.760378788;2.739215686;N/A;22.0;30.85454545;4.81780303;;19.0;34.55614035;11.0;0.0;40.90909091;13.63636364;27.27272727;9.090909091;4.545454545;4.545454545
2019-09;International;ITALIE;PARIS LYON;436.0;94.0;1.0;;89.0;3.680524345;3.468458781;;28.0;30.97797619;12.38064516;;27.0;31.71049383;6.0;1.0;35.71428571;17.85714286;42.85714286;0.0;3.571428571;0.0
2019-09;International;LAUSANNE;PARIS LYON;193.0;132.0;0.0;;94.0;2.675177305;1.780808081;;13.0;54.73888889;5.703914141;;13.0;53.23787879;5.0;3.0;25.0;37.5;25.0;12.5;0.0;0.0
2019-09;International;MADRID;MARSEILLE ST CHARLES;205.0;26.0;0.0;;18.0;6.898148148;4.278205128;;11.0;30.41481481;17.21858974;Non communiqué;11.0;36.61;5.0;1.0;33.33333333;22.22222222;33.33333333;0.0;11.11111111;0.0
2019-09;International;BARCELONA;PARIS LYON;335.0;60.0;0.0;;29.0;4.326436782;1.253333333;;12.0;42.58888889;17.85;;12.0;70.95925926;12.0;5.0;16.66666667;83.33333333;0.0;0.0;0.0;0.0
2019 09;International;PARIS LYON;BARCELONA;330.0;60.0;0.0;;22.0;12.33636364;4.187777778;;15.0;39.17424242;12.1725;;15.0;48.0375;7.0;2.0;27.27272727;36.36363636;27.27272727;0.0;0.0;9.090909091
2019-10;National;angouleme;PARIS MONTPARNASSE;126.0;255.0;13.0;;175.0;5.29647619;3.736225895;;49.0;22.90816327;5.682231405;;31.0;;8.0;2.0;20.83333333;39.58333333;22.91666667;8.333333333;2.083333333;6.25
2019-10;National;LAVAL;PARIS MONTPARNASSE;86.0;209.0;10.0;;120.0;4.826111111;2.770686767;;50.0;19.95833333;5.760552764;;19.0;;11.0;4.0;27.77777778;22.22222222;22.22222222;16.66666667;5.555555556;5.555555556
2019-10;National;PARIS MONTPARNASSE;POITIERS;97.0;500.0;25.0;;342.0;4.353557505;2.94;;77.0;25.79588745;4.755192982;;45.0;38.75795455;25.0;7.0;38.66666667;17.33333333;24.0;17.33333333;2.666666667;
2019-10;National;RENNES;PARIS MONTPARNASSE;101.0;599.0;38.0;;387.0;14.41102498;9.854337493;;122.0;28.54617486;7.53989899;;72.0;42.14121622;38.0;15.0;23.00884956;29.20353982;20.3539823;18.5840708;5.309734513;3.539823009
2019-10;National;ST MALO;PARIS MONTPARNASSE;159.0;84.0;3.0;;;1.553935185;1.349588477;;8.0;29.73958333;4.733333333;;3.0;60.96666667;3.0;1.0;50.0;12.5;37.5;0.0;;0.0
2019-10;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;268.0;178.0;5.0;;139.0;6.857074341;5.423121387;;26.0;62.89358974;10.24017341;;26.0;62.89358974;18.0;8.0;48.0;32.0;16.0;4.0;0.0;0.0
2019-10;National;PARIS EST;REIMS;46.0;215.0;7.0;;172.0;2.85746124;2.297596154;;31.0;16.59139785;3.04911859;;9.0;35.20185185;5.0;1.0;14.28571429;21.42857143;25.0;28.57142857;10.71428571;0.0
2019-10;National;STRASBOURG;PARIS EST;116.0;529.0;7.0;;452.0;5.315744838;4.572828863;;72.0;;4.967369093;;59.0;28.59830508;17.0;3.0;16.90140845;18.30985915;33.8028169;15.49295775;7.042253521;8.450704225
2019-10;National;PARIS NORD;ARRAS;49.0;300.0;4.0;;110.0;8.899090909;3.027646396;;47.0;18.97730496;3.491722973;;17.0;38.01666667;8.0;4.0;29.78723404;21.27659574;17.0212766;21.27659574;10.63829787;0.0
2019-10;National;MARSEILLE ST CHARLES;LILLE;285.0;178.0;4.0;;97.0;4.599656357;2.356800766;;46.0;41.88623188;14.36676245;;46.0;41.88623188;16.0;5.0;21.73913043;36.95652174;13.04347826;17.39130435;6.52173913;4.347826087
2019-10;National;LILLE;MARSEILLE ST CHARLES;298.0;182.0;3.0;;89.0;12.05805243;5.798882682;;35.0;50.60190476;13.18715084;;35.0;50.60190476;15.0;7.0;31.42857143;14.28571429;25.71428571;11.42857143;11.42857143;5.714285714
2019-10;National;MARSEILLE ST CHARLES;TOURCOING;301.0;24.0;1.0;;9.0;2.983333333;0.900724638;;5.0;33.4;9.956521739;;5.0;33.4;3.0;0.0;40.0;20.0;20.0;0.0;20.0;0.0
2019-10;National;MARNE LA VALLEE;LYON PART DIEU;111.0;289.0;5.0;;270.0;7.39;7.000176056;;34.0;36.43382353;4.557335681;;20.0;53.56416667;10.0;6.0;23.52941176;17.64705882;23.52941176;14.70588235;14.70588235;5.882352941
2019-10;National;PARIS LYON;AVIGNON TGV;161.0;456.0;9.0;;145.0;9.062528736;2.622744221;;62.0;35.02849462;5.53956003;;46.0;43.00036232;24.0;8.0;29.51%;18.03278689;18.03278689;21.31147541;9.836065574;3.278688525
2019-10;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;190.0;148.0;2.0;;121.0;9.640633609;7.952853881;;44.0;25.725;9.279109589;;40.0;26.83666667;12.0;0.0;20.45454545;11.36363636;61,36;4.545454545;2.272727273;0.0
2019-10;National;PARIS LYON;DIJON VILLE;96.0;424.0;9.0;;416;5.644186047;1.433815261;;26.0;27.13269231;1.808835341;Non communiqué;17.0;34.79117647;8.0;2.0;15.38461538;19.23076923;11.53846154;34.61538462;19.23076923;0.0
;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;82.0;213.0;5.0;;187.0;6.092245989;5.452083333;;62.0;14.00833333;5.221554487;;18.0;34.59411765;7.0;2.0;14.28571429;8.928571429;48.21428571;;12.5;8.928571429
2019-10;National;PERPIGNAN;PARIS LYON;304.0;119.0;8.0;;73.0;9.65913242;6.289489489;;23.0;60.60797101;14.63123123;;23.0;60.60797101;17.0;10.0;40.90909091;27.27272727;22.72727273;0.0;0.0;9.090909091
